total_assets,current_assets,cash,current_liabilities,equity,st_debt,lt_debt,total_debt_reported,retained_earnings,revenue,ebit,ebitda,interest_expense,pretax_income,net_income,ticker,year,total_debt,total_liabilities,total_debt_lag,debt_to_assets,leverage,st_debt_share,implied_rate,icr,roa,current_ratio,altman_z,country,source
7751688239828.0,7310900417572.0,802447024719.0,4776578293674.0,2974272459760.0,3102786916832.0,837486394.0,3103624403226.0,525403060976.0,8316322039643.0,726043078705.0,821139187984.0,107816405730.0,618226672975.0,584271608477.0,RAL,2023,3103624403226.0,4777415780068.0,2298489971442.0,0.40038044709791704,0.6163064912133263,0.999730158587125,0.039916372831934395,6.734068658560169,0.09366257468593835,1.5305727171382082,6.898784252917855,VN,yahoo
8308862347606.0,7842099023673.0,1572970195920.0,5004470799542.0,3303554061670.0,3549377068781.0,837486394.0,3550214555175.0,534218051528.0,8356598448889.0,713834693011.0,812717678232.0,83651819000.0,630182874011.0,593086599028.0,RAL,2024,3550214555175.0,5005308285936.0,3103624403226.0,0.4272804635159119,0.6024059704609452,0.9997641025969038,0.025143926543152336,8.533403117163537,0.08591244663195971,1.5670186394914511,6.970303650855961,VN,yahoo
8136142824220.0,7432677418184.0,1851247945631.0,4736626797355.0,3398678540471.0,2939341968026.0,837486394.0,2940179454420.0,302264676059.0,6359556546795.0,518037064643.0,624897116709.0,104815645729.0,413221418914.0,361133223561.0,RAL,2025,2940179454420.0,4737464283749.0,3550214555175.0,0.36137264523768614,0.5822739824141636,0.9997151580687563,0.032298700379066965,4.9423639098916645,0.0636710878649876,1.5691921141717378,6.726024938611266,VN,yahoo
,,,,,,,,,,,,,,,REE,2021,,,,,,,,,,,,VN,yahoo
33914556733508.0,8573479385227.0,1151270686145.0,4086212882813.0,15506270781940.0,1455134067019.0,9945950959393.0,11401085026412.0,10704620223639.0,9371927777326.0,4766325742307.0,5991582430492.0,887764661798.0,3878561080509.0,2692516590418.0,REE,2022,11401085026412.0,18408285951568.0,,0.33617084003187303,0.5427842119894313,0.12763119156185618,0.07786668196416263,5.368906814395727,0.140539231568308,2.098147999407439,6.975823758977977,VN,yahoo
34912272846093.0,9524178397527.0,3022796235406.0,3944551522493.0,17318065871072.0,1237930873038.0,9504888072199.0,10742818945237.0,11802464925759.0,8569918341777.0,3998803149804.0,5262703696676.0,942709678643.0,3056093471161.0,2188316658468.0,REE,2023,10742818945237.0,17594206975021.0,11401085026412.0,0.30770895359908423,0.5039547855444179,0.11523333673857143,0.08514394569719576,4.24181828233709,0.11453860845532153,2.414514893066377,7.203706670438381,VN,yahoo
36362339883577.0,11285775224595.0,5635908856765.0,4070052841712.0,18900092813228.0,1254303152582.0,9142740044801.0,10397043197383.0,12761421317915.0,8383666601214.0,3429413434770.0,4727906907129.0,741806839468.0,2687606595302.0,1993385852649.0,REE,2024,10397043197383.0,17462247070349.0,10742818945237.0,0.2859288822081224,0.48022891613297414,0.12064037137959721,0.07018085874575747,4.6230544830639,0.09431223198919853,2.7728817446625156,7.4661004006131835,VN,yahoo
40074851708537.0,13701485517767.0,3045832588034.0,5147199579595.0,20946095133905.0,1472604495027.0,9379675887231.0,10852280382258.0,14103538019129.0,10011611124740.0,4211258700386.0,5596156057586.0,691541252469.0,3519717447917.0,2529125816261.0,REE,2025,10852280382258.0,19128756574632.0,10397043197383.0,0.2708002629975092,0.4773256982647068,0.13569539701853886,0.06508830738796471,6.089670985426541,0.10508482304599248,2.661930105077659,7.653499852699807,VN,yahoo
,,,,,,341226010423.0,,,,,,,,,SAB,2021,341226010423.0,,,,,,,,,,,VN,yahoo
34465075615756.0,26860224573663.0,4069464160642.0,9213862412096.0,23140293942272.0,658625815321.0,374432513250.0,1033058328571.0,15564895669872.0,34979083993835.0,6858934615962.0,7420039941360.0,45517297000.0,6813417318962.0,5223851427095.0,SAB,2022,1033058328571.0,11324781673484.0,341226010423.0,0.029974062441886204,0.32858717037912955,0.6375494946466945,0.06624145485543327,150.68853091083156,0.19901115820637805,2.915197055515044,11.563880620354059,VN,yahoo
34056624839705.0,26553405591714.0,5039908030600.0,8224608450196.0,24212312010833.0,530129396183.0,170828414155.0,700957810338.0,10217284050181.0,30461367282215.0,5420625130214.0,5990657152571.0,50214725919.0,5370410404295.0,4117605068688.0,SAB,2023,700957810338.0,9844312828872.0,1033058328571.0,0.020582127960043373,0.2890572062030934,0.7562928729296461,0.057917253239169804,107.94891400896745,0.15916507157498327,3.2285312732524316,11.410616489659287,VN,yahoo
33439406364651.0,25066732804106.0,4477501667326.0,8657140531800.0,23282119935171.0,245383983750.0,169444430406.0,414828414156.0,9217801321446.0,31872417486656.0,5674808176797.0,6223691803552.0,27449548631.0,5647358628166.0,4330113031371.0,SAB,2024,414828414156.0,10157286429480.0,700957810338.0,0.012405376149096882,0.30375199603475406,0.5915312822754738,0.04920216440823716,206.73593774100118,0.1697042140914282,2.8954979663353235,10.914984813059021,VN,yahoo
32597353623714.0,22140977869887.0,4016881626734.0,8880281129189.0,21152783990145.0,267584304493.0,,435520192610.0,7047144144801.0,25888192228121.0,5686311991079.0,6416584458513.0,34346202652.0,5651965788427.0,4423539822535.0,SAB,2025,267584304493.0,11444569633569.0,414828414156.0,0.008208773864953783,0.35108891861832847,1.0,0.10066108591878699,165.5586804950003,0.1744409088148281,2.493274429917631,9.73633666679472,VN,yahoo
,,,,,,,,,,,,,,,SAM,2021,,,,,,,,,,,,VN,yahoo
7237333687088.0,2852384184578.0,316341744567.0,2093379367236.0,3916195761399.0,1156764553160.0,238275966631.0,1395040519791.0,64040144742.0,2109064586562.0,131138774498.0,185643249269.0,90510963420.0,40627811078.0,2763158917.0,SAM,2022,1395040519791.0,3321137925689.0,,0.19275614198635987,0.4588897056956464,0.8291978166579006,0.06488052650510827,1.448871711700536,0.018119763460950043,1.362573945851083,5.326713144630718,VN,yahoo
6591891798964.0,2283692109389.0,480447926855.0,1723049165892.0,3928451932644.0,1048185189963.0,110775966622.0,1158961156585.0,84146505344.0,2200115744921.0,141247911603.0,183763465421.0,78363834048.0,62884077555.0,18332577266.0,SAM,2023,1158961156585.0,2663439866320.0,1395040519791.0,0.1758161680941343,0.40404787389541097,0.9044178780344866,0.06136553062815083,1.8024630024672066,0.021427522767470016,1.3253783783974398,5.542239839932489,VN,yahoo
6375567402549.0,2203990476359.0,547305862333.0,1320348118855.0,4023424431478.0,1037278982982.0,184560000000.0,1221838982982.0,176228596377.0,4038231222587.0,173210933196.0,214539384061.0,62607188014.0,110603745182.0,84340302128.0,SAM,2024,1221838982982.0,2352142971071.0,1158961156585.0,0.19164395979775847,0.3689307668727015,0.8489490001787585,0.05259340082648556,2.766630137697083,0.02716792439944231,1.6692495296394187,6.227945731269124,VN,yahoo
7170631250087.0,2913753658322.0,501354767582.0,1657360922126.0,4109375277986.0,1292451954831.0,387300000000.0,1679751954831.0,262179442885.0,6126008374920.0,214979647323.0,250787026237.0,79312731951.0,135666915372.0,96399920736.0,SAM,2025,1679751954831.0,3061255972101.0,1221838982982.0,0.2342544047026013,0.42691582725912147,0.7694302430271818,0.05466844476070769,2.7105313615450295,0.029980574906901213,1.7580682755475776,6.129567693860775,VN,yahoo
,,,,,,,,,,,,,,,SBT,2022,,,,,,,,,,,,VN,yahoo
29934286417628.0,20047095396345.0,3146177234431.0,17196872130583.0,9424729531496.0,11075691330840.0,540381619864.0,11687055761835.0,655098131324.0,24743113427112.0,2217509150143.0,2806682117661.0,1498900145403.0,718609004740.0,537211262996.0,SBT,2023,11616072950704.0,20509556886132.0,,0.3880524422276995,0.6851526907972033,0.9534798359000276,0.1290367365773265,1.479424201100996,0.07407923874334052,1.1657407954259977,4.926278214582059,VN,yahoo
34078294168788.0,23751777616556.0,4630062131344.0,19399728551707.0,10197582971740.0,12727314722172.0,3095942393924.0,16001165608298.0,1133016463101.0,29021272782017.0,2632558011247.0,3202929892393.0,1724693760133.0,907864251114.0,747939393437.0,SBT,2024,15823257116096.0,23880711197048.0,11616072950704.0,0.46432069157347605,0.700760169472336,0.8043422810355086,0.12570961141793907,1.5263915670710086,0.07725028718304028,1.2243355649667613,5.1636417547545905,VN,yahoo
32679097161189.0,20054307978992.0,3555316479347.0,15549665514059.0,10687904115119.0,10815392353242.0,5846979752706.0,16913010384584.0,1046883789037.0,28482166411441.0,2471921689752.0,3006559289751.0,1521852944972.0,950068744780.0,812495221190.0,SBT,2025,16662372105948.0,21991193046070.0,15823257116096.0,0.5098785937616691,0.6729437149869495,0.6490907947843277,0.09369391829044861,1.6242841977070788,0.07564228832759043,1.2896938497397383,5.277321623624259,VN,yahoo
38323773998469.0,24253525288010.0,2042118120052.0,19731079952491.0,11822773115513.0,11804971062504.0,5797533710958.0,17840428561954.0,1210890129307.0,26891843957756.0,2453687568880.0,2974306792880.0,1545873383471.0,907814185409.0,837793456490.0,SBT,2026,17602504773462.0,26501000882956.0,16662372105948.0,0.45931031672833694,0.6915029006280721,0.6706415487130835,0.0902307858225474,1.587250026500007,0.06402520714630096,1.2292041462711751,5.025806277630446,VN,yahoo
,,,,,,,,,,,,,,,SIP,2021,,,,,,,,,,,,VN,yahoo
19003421930801.0,8920057024714.0,439730433962.0,1842760736533.0,3244854677700.0,688946839410.0,1514477270.0,690461316680.0,1524385862993.0,6034522979800.0,1272088008315.0,1512776815440.0,26551999751.0,1245536008564.0,977156410577.0,SIP,2022,690461316680.0,15758567253101.0,,0.036333525572091366,0.8292489274028749,0.997806571876782,0.03845544871169914,47.90931079558671,0.06693994444512032,4.8405942496345675,6.620637551629121,VN,yahoo
21060427289745.0,7937162133818.0,829296650745.0,3061003883515.0,3566796682474.0,1595155697462.0,90688251481.0,1685843948943.0,1381622580006.0,6676517358980.0,1338382037182.0,1677396555361.0,64090697720.0,1274291339462.0,926896516175.0,SIP,2023,1685843948943.0,17493630607271.0,690461316680.0,0.08004794611949263,0.8306398710053339,0.9462060224863279,0.05394146841920769,20.882625479116097,0.06354961458135758,2.5929931603692147,5.623852680664615,VN,yahoo
25052880615092.0,11917346199317.0,645596058368.0,4143521088439.0,4339684324516.0,2465713007983.0,1132071200000.0,3597784207983.0,1697778058332.0,7801156924367.0,1649077914143.0,2034431933931.0,77337857516.0,1571740056627.0,1170162799820.0,SIP,2024,3597784207983.0,20713196290576.0,1685843948943.0,0.14360760597788,0.8267790282806142,0.6853421065421084,0.029274526979958766,21.323035924570725,0.06582388426621033,2.876139868714088,6.16879420316422,VN,yahoo
28670187894442.0,15725314675750.0,844596852229.0,5488821975461.0,5152643448490.0,3748418248839.0,1069109800000.0,4817528048839.0,1981761384742.0,8596226022275.0,2007545696152.0,2429433478684.0,169022005031.0,1838523691121.0,1322871907067.0,SIP,2025,4817528048839.0,23517544445952.0,3597784207983.0,0.1680326639844912,0.820278699691086,0.7780791748046698,0.04017010893302973,11.877422089412558,0.07002206276231565,2.8649707981154275,6.518143795707024,VN,yahoo
,,,,,,,,,,,,,,,SJS,2021,,,,,,,,,,,,VN,yahoo
6779527700632.0,4029801941036.0,76672773811.0,3375367236626.0,2518826198132.0,1177000000000.0,431000000000.0,1608000000000.0,406871991921.0,379810850969.0,176351077437.0,184526959298.0,0.0,176351077437.0,119686330323.0,SJS,2022,1608000000000.0,4260701502500.0,,0.2371846640364194,0.6284658298693594,0.7319651741293532,0.0,inf,0.02601229543181308,1.1938854822399028,4.874429567583333,VN,yahoo
7473978855442.0,4749599418611.0,68219290512.0,3057764277663.0,2707545155895.0,899095000000.0,556426870000.0,1455521870000.0,595590949684.0,416023571847.0,253085731571.0,260236783558.0,472898630.0,252612832941.0,185337121512.0,SJS,2023,1455521870000.0,4766433699547.0,1608000000000.0,0.19474524856866518,0.6377371132213513,0.6177131505416679,0.0003087287442801902,535.1796675135218,0.033862248805630706,1.5532915513817966,5.818729400006485,VN,yahoo
7844262549130.0,5038895124317.0,172907922346.0,2257149727818.0,2978191654420.0,197380000000.0,408046870000.0,605426870000.0,866237448209.0,646014829304.0,370500340492.0,378222200889.0,14870483483.0,355629857009.0,268508051562.0,SJS,2024,605426870000.0,4866070894710.0,1455521870000.0,0.07718085240111543,0.6203350364974323,0.32601790534998887,0.014430716489338788,24.915150937463302,0.047232016798455054,2.2324150951156128,6.896350897586473,VN,yahoo
7880010002298.0,4916016146912.0,153004638105.0,2181139358889.0,3430500180124.0,335880000000.0,728462018689.0,1064342018689.0,365392059263.0,750725677535.0,454563822935.0,462396813655.0,1289502659.0,453274320276.0,361321074397.0,SJS,2025,1064342018689.0,4449509822174.0,605426870000.0,0.1350686126513307,0.5646578901392785,0.31557525128409303,0.0015445283089594972,352.51096208480175,0.057685691109838476,2.253875309194391,6.875092751760031,VN,yahoo
,,,,,,,,,,,,,,,STG,2021,,,,,,,,,,,,VN,yahoo
2784034932782.0,994211815808.0,347435288802.0,484587095527.0,2012209393495.0,57435800136.0,106944960289.0,189978960425.0,1028859332046.0,2639254563108.0,323488954729.0,444730232233.0,17403277637.0,306085677092.0,238406244652.0,STG,2022,164380760425.0,771825539287.0,,0.059044072504054176,0.27723270645736425,0.3494070716518283,0.10587174309210219,18.5878178511185,0.11619428726267723,2.051667956049822,9.173837823789977,VN,yahoo
2868678174669.0,1171257229099.0,606879728298.0,480992542620.0,2138352904665.0,24065944925.0,84766901364.0,124191766289.0,1155002843216.0,1795635736766.0,235680475440.0,364295208462.0,15320715995.0,220359759445.0,142234299603.0,STG,2023,108832846289.0,730325270004.0,164380760425.0,0.03793832548036086,0.2545859889244174,0.2211275891939289,0.11215192522265353,15.383124099220664,0.08215647106082012,2.435083967662118,9.767468532722674,VN,yahoo
3052183340336.0,1127107316081.0,507906898731.0,526500411542.0,2273073930774.0,127173750631.0,65667419488.0,214479410119.0,1344221277119.0,2454337015222.0,279010819629.0,414358679997.0,14220756579.0,264790063050.0,192558114651.0,STG,2024,192841170119.0,779109409562.0,108832846289.0,0.06318138480428605,0.2552629782312591,0.659474066417055,0.09427896209507876,19.619970152714615,0.09141351895272617,2.1407529630982793,9.654323318748009,VN,yahoo
3616101720813.0,1257067587174.0,462602834914.0,538278084232.0,2557136015445.0,88976294493.0,336384634392.0,438208728885.0,1628306962762.0,2589232733593.0,404153837842.0,557789721338.0,22814998655.0,381338839187.0,293619263347.0,STG,2025,425360928885.0,1058965705368.0,192841170119.0,0.1176296912326258,0.2928473220963251,0.2091783434981531,0.07381080941574861,17.71439235888046,0.11176506333210533,2.3353497457871586,9.308465976456686,VN,yahoo
,,,,,,,,,,,,,,,STK,2021,,,,,,,,,,,,VN,yahoo
2125032943857.0,1199951103248.0,235284187347.0,583671887207.0,1541090058483.0,308095357806.0,0.0,308095357806.0,697818768611.0,2114531690812.0,317826886392.0,424187756500.0,48364243092.0,269462643300.0,242274378237.0,STK,2022,308095357806.0,583942885374.0,,0.1449838030495647,0.2747923918365829,1.0,0.15697816233392833,6.571526112533584,0.14956327491805113,2.0558658546842703,9.999111885815376,VN,yahoo
2973859144107.0,1395936217102.0,109476256782.0,935575186771.0,1628889391170.0,609537812760.0,409136361334.0,1018674174094.0,662887111298.0,1425063024378.0,108337030138.0,200220255998.0,17335099901.0,91001930237.0,87799332687.0,STK,2023,1018674174094.0,1344969752937.0,308095357806.0,0.3425428457540112,0.4522641079360441,0.5983638618325803,0.026131290302054605,6.249576336837287,0.036429778576662145,1.492062035035226,6.508634485748432,VN,yahoo
3811243831937.0,997061057465.0,105602398852.0,1311165536034.0,1707355003808.0,857624790695.0,792463828758.0,1650088619453.0,675289454956.0,1210252569729.0,36028628260.0,128865765863.0,17127583213.0,18901045047.0,12402343658.0,STK,2024,1650088619453.0,2103888828129.0,1018674174094.0,0.4329527818781331,0.5520215763943223,0.519744685578948,0.012835598018987718,2.1035441960459385,0.009453246721737312,0.7604387318483827,4.2025997272203535,VN,yahoo
4155126897386.0,1326044872890.0,57928953855.0,1372913349262.0,1757357666119.0,945955701985.0,1024598000000.0,1970553701985.0,290423679707.0,1352999170902.0,136292860087.0,230147575406.0,42918108540.0,93374751547.0,49996284751.0,STK,2025,1970553701985.0,2397769231267.0,1650088619453.0,0.474246334865171,0.5770628167277977,0.48004563439814374,0.023707455600283842,3.175649270749526,0.032801130615948734,0.9658620288037888,4.393846762700449,VN,yahoo
,,,,,,,,,,,,,,,SZC,2021,,,,,,,,,,,,VN,yahoo
6334995627469.0,1734819181422.0,265632283790.0,1540054515083.0,1534252108656.0,491191139798.0,2144008883404.0,2635200023202.0,441012031522.0,858888563926.0,276380022612.0,730520777910.0,32201898790.0,244178123822.0,197366644761.0,SZC,2022,2635200023202.0,4800743518813.0,,0.41597503426451976,0.7578132332083433,0.18639615037691123,0.012219906840647284,8.582724404370442,0.0436275001380579,1.1264660857336621,4.307370301459522,VN,yahoo
6961128667590.0,2064408677091.0,222415018720.0,1789360226862.0,1737315400168.0,601044159513.0,2066834155854.0,2667878315367.0,404135713034.0,817945615033.0,312725071460.0,650373439956.0,45847784189.0,266877287271.0,218873291512.0,SZC,2023,2667878315367.0,5223813267422.0,2635200023202.0,0.38325369961745603,0.7504261904744431,0.22528919555700158,0.01729100769851034,6.820941883927083,0.04492447796806319,1.1537132915440689,4.349559183285725,VN,yahoo
8225800130275.0,3066828196450.0,705293019852.0,1953283198673.0,3063813870054.0,675564972911.0,1656823281151.0,2332388254062.0,501845714155.0,870682607884.0,406782953639.0,720095951138.0,32182151129.0,374600802510.0,298603053891.0,SZC,2024,2332388254062.0,5161986260221.0,2667878315367.0,0.28354545662708985,0.6275360668225265,0.28964516166399884,0.01287217418597545,12.640017505617873,0.04945208334710664,1.5700888629633982,5.292459000359485,VN,yahoo
8171471413390.0,2531411574456.0,417191627627.0,1464251053824.0,3202888522535.0,515613759415.0,1960856027864.0,2476469787279.0,590920366636.0,1097946108948.0,470078354230.0,805945300914.0,26800760571.0,443277593659.0,344800515481.0,SZC,2025,2476469787279.0,4968582890855.0,2332388254062.0,0.30306289552956006,0.6080401728767406,0.2082051483380002,0.011146413697638007,17.53973932884026,0.057526769714903066,1.7288098020110905,5.405895529881852,VN,yahoo
,,,,,,,,,,,,,,,TCH,2022,,,,,,,,,,,,VN,yahoo
14176420431637.0,12286026001426.0,362970356876.0,2399784452552.0,8471880920224.0,43890280000.0,0.0,43890280000.0,946614860874.0,2093212050867.0,838230221586.0,891779322570.0,87343877818.0,750886343768.0,245967261596.0,TCH,2023,43890280000.0,5704539511413.0,,0.0030960058084939174,0.4023963269798621,1.0,1.990050594755832,9.596897258587893,0.05912848208955148,5.119637302575523,9.99915571582693,VN,yahoo
14624627589967.0,12441516369054.0,485789157952.0,2085363262860.0,8902680487422.0,33150000000.0,1000000000.0,34150000000.0,1120288828072.0,3803310818229.0,1568273609112.0,1633397891189.0,34206683598.0,1534066925514.0,743865129352.0,TCH,2024,34150000000.0,5721947102545.0,43890280000.0,0.002335102195930656,0.3912542091991767,0.9707174231332357,0.8766417444427416,45.84699374959851,0.10723511415688218,5.966114676821779,10.499362391334646,VN,yahoo
15331759635013.0,13260750350181.0,1268134021383.0,1488037105820.0,9749258859555.0,1050000000.0,303367282646.0,304417282646.0,1986360447776.0,4666987450641.0,1422385455629.0,1544481408957.0,0.0,1422385455629.0,854994167663.0,TCH,2025,304417282646.0,5582500775458.0,34150000000.0,0.01985533884517763,0.36411350740911,0.0034492128399326834,0.0,inf,0.0927737904513394,8.911572364906526,11.166707688555324,VN,yahoo
21840874772623.0,19405606286948.0,1691253431725.0,7382867751463.0,11495970888638.0,0.0,0.0,0.0,1294494966859.0,1447394456840.0,355053332853.0,416830509578.0,2082298302.0,352971034551.0,211060969763.0,TCH,2026,0.0,10344903883985.0,304417282646.0,0.0,0.4736487888732407,,0.013680552456816045,170.51031185684556,0.01625636960741383,2.628464566916095,8.330374258065596,VN,yahoo
,,,,,,,,,,,,,,,TCM,2021,,,,,,,,,,,,VN,yahoo
3477066569867.0,2166735823702.0,422224811098.0,1311885605713.0,1969299849046.0,789104774494.0,80073883300.0,959322002430.0,713995423064.0,4337389009868.0,381344516383.0,507100079128.0,31039722516.0,350304793867.0,279344882624.0,TCM,2022,869178657794.0,1507766720821.0,,0.2499746957180767,0.4336318245637365,0.907874080222782,0.035711556234916876,12.285693475076297,0.10967420632317278,1.6516194813528695,7.6406430085573245,VN,yahoo
3279364384954.0,2130754199483.0,434896282731.0,1173414840149.0,2000033253749.0,629350858443.0,48044329980.0,680489651995.0,687689678099.0,3324824506088.0,226668293707.0,355398777794.0,37848890155.0,188819403552.0,131907021874.0,TCM,2023,677395188423.0,1279331131205.0,869178657794.0,0.20656295211686332,0.39011557760237897,0.929074887449601,0.04894546774805529,5.988769889387527,0.06911958144906775,1.8158575523149487,7.954672395211952,VN,yahoo
3895534414371.0,2690037141466.0,563280117447.0,1518279328682.0,2261106168510.0,711645430860.0,59608479700.0,771253910560.0,921480854848.0,3810451106702.0,375312797991.0,497016695901.0,24884411885.0,350428386106.0,276064288479.0,TCM,2024,771253910560.0,1634428245861.0,677395188423.0,0.19798410911600994,0.41956457625722354,0.9227122496445835,0.03435533408672906,15.082245050654931,0.09634436718269901,1.771766953977559,8.094391215678232,VN,yahoo
4171199741030.0,2810959206998.0,814328555629.0,1512858062758.0,2435895821678.0,732620479361.0,142999339308.0,909759230049.0,1012483240644.0,3644420289027.0,379961774674.0,499092724067.0,41415680325.0,338546094349.0,269062774093.0,TCM,2025,875619818669.0,1735303919352.0,771253910560.0,0.20992037615843878,0.4160203363753324,0.8366878681145334,0.050296121177898875,9.174345844190839,0.09109172378788447,1.8580455603835764,8.168866864379465,VN,yahoo
3853630056769.0,1498058142293.0,41000286464.0,1951811835632.0,1173473928782.0,1016370006640.0,687423183336.0,1703793189976.0,38911984775.0,2492028565004.0,339780916179.0,367525477877.0,240769631795.0,99011284384.0,12969641821.0,TDC,2022,1703793189976.0,2680156127987.0,,0.44212681676157356,0.6954886920915611,0.5965336712340755,0.14131388317052232,1.411228291731998,0.08817164885408918,0.7675218045841629,3.56274023039699,VN,yahoo
3610466990626.0,798945279345.0,14069518738.0,2130115788942.0,764945874640.0,889800078141.0,689685706000.0,1579485784141.0,-367171280137.0,300723947693.0,-216804123421.0,-191825581671.0,184599174525.0,-401403297946.0,-402816426596.0,TDC,2023,1579485784141.0,2845521115986.0,1703793189976.0,0.4374740963542617,0.788131043262254,0.5633479497410708,0.11244805938224961,-1.1744587914808824,-0.0600487759572092,0.37507129119108845,0.3785516641735629,VN,yahoo
4411058948146.0,1812643858420.0,14502234992.0,3096042713445.0,1089563751305.0,1437807463273.0,152642153587.0,1590449616860.0,-42761029220.0,1170572089913.0,547643364646.0,567126416020.0,157249019316.0,390394345330.0,372380141550.0,TDC,2024,1590449616860.0,3321495196841.0,1579485784141.0,0.3605595925052141,0.752992702180289,0.9040257849296987,0.09921275951954353,3.482650429415286,0.12415235685666329,0.5854712050800654,2.4885031928438406,VN,yahoo
4552590970285.0,2429736367831.0,96256233520.0,2722779799280.0,1686291254660.0,1157182726857.0,108605241038.0,1265787967895.0,231725367490.0,2478767522605.0,470740629808.0,489068307821.0,147329960747.0,323410669061.0,275490387333.0,TDC,2025,1265787967895.0,2866299715625.0,1590449616860.0,0.278036831368525,0.6295974609477303,0.9141994996060754,0.10316365944721476,3.195145287633462,0.10340059822649317,0.8923734370563161,4.306259871819118,VN,yahoo
,,,,,,,,,,,,,,,TDP,2021,,,,,,,,,,,,VN,yahoo
3321100589906.0,2320048883518.0,353696089746.0,2219837611500.0,813727275015.0,1968769837694.0,251528637222.0,2266620482547.0,125665705570.0,3247695870017.0,279957945002.0,342614383445.0,156576430385.0,123381514617.0,93744633417.0,TDP,2022,2220298474916.0,2507373314891.0,,0.6685429768867203,0.7549826471717824,0.8867140431506553,0.07052044225311811,1.7879954493382033,0.0842967376094814,1.0451435147773196,4.478530461253842,VN,yahoo
3671189003568.0,2672567985143.0,260494385895.0,2611406132769.0,856071085149.0,2198621200719.0,183843643261.0,2411605689346.0,87088985704.0,3819708104766.0,282854835346.0,345206396131.0,212333810325.0,70521025021.0,42343810134.0,TDP,2023,2382464843980.0,2815117918419.0,2220298474916.0,0.6489627316012608,0.7668136714516766,0.9228346878966398,0.09226362322533217,1.3321233905851353,0.07704720053124359,1.0234210418695568,4.273683811657897,VN,yahoo
3943916237380.0,2977486027560.0,626000501793.0,2683387363973.0,1019903555466.0,2288379977626.0,229998726289.0,2535579948921.0,100806052132.0,4379117758945.0,311051308332.0,374777159523.0,182382271538.0,128669036794.0,93917546428.0,TDP,2024,2518378703915.0,2924012681914.0,2382464843980.0,0.6385477156046283,0.7413982716469819,0.908671906281827,0.07442893034866883,1.705490921397979,0.07886863959834904,1.109599779568001,4.718745917219811,VN,yahoo
4472013782002.0,3358915969899.0,1059186077414.0,3098303107940.0,1116289970230.0,2643225306506.0,234576921681.0,2908730391961.0,197374994896.0,4763794390629.0,319062125061.0,378742075141.0,189504056392.0,129558068669.0,96568942764.0,TDP,2025,2877802228187.0,3355723811772.0,2518378703915.0,0.6435137207691443,0.7503831551855668,0.9184874765251738,0.07023636115113789,1.683669105219583,0.07134640916025185,1.084114708238561,4.604908236715391,VN,yahoo
,,,,,,,,,,,,,,,TMS,2021,,,,,,,,,,,,VN,yahoo
5570603363655.0,1744350322596.0,556774624464.0,858786213245.0,3752925683496.0,278622398176.0,545535750068.0,824158148244.0,1773271320172.0,3648087847709.0,837774360435.0,962350844870.0,63544647746.0,774229712689.0,660744996699.0,TMS,2022,824158148244.0,1817677680159.0,,0.1479477346423837,0.3262981694260099,0.3380690936195308,0.07710249286668096,13.184027139213091,0.15039203219906094,2.0311810968702178,8.509144351585615,VN,yahoo
7999081302473.0,1816920221683.0,447183890000.0,948724617936.0,3908355832862.0,420596804664.0,1778225777886.0,2198822582550.0,1557286378577.0,2389818300795.0,318477447234.0,463395813549.0,81068276720.0,237409170514.0,160044252822.0,TMS,2023,2198822582550.0,4090725469611.0,824158148244.0,0.27488438976988655,0.5113994113731922,0.19128273831726297,0.05363466322771236,3.928508907793643,0.039814253061228336,1.9151186628168297,5.867410714771021,VN,yahoo
8360495591631.0,2025328189001.0,485654685668.0,1382555725063.0,3983435665727.0,760283897602.0,1692048762750.0,2452332660352.0,1514703392442.0,3325664683968.0,390084073675.0,664450402251.0,151930621588.0,238153452087.0,184459517490.0,TMS,2024,2452332660352.0,4377059925904.0,2198822582550.0,0.2933238386976518,0.5235407252992887,0.310024781667619,0.06533027329924415,2.5675144983795035,0.04665800841585047,1.464916134869508,5.614089870012221,VN,yahoo
8578743520159.0,2114942693643.0,489229783577.0,1893142967100.0,4172456314527.0,1209725803830.0,1236122462520.0,2445848266350.0,1703724041242.0,3476372097195.0,597879271525.0,877223484187.0,156733493580.0,441145777945.0,362070746439.0,TMS,2025,2445848266350.0,4406287205632.0,2452332660352.0,0.285105652197499,0.5136285046030066,0.4946037824477574,0.06399661258961718,3.8146235234642436,0.06969310483756237,1.1171595227605882,5.5296532312227225,VN,yahoo
,,,,,,,,,,,,,,,VCG,2021,,,,,,,,,,,,VN,yahoo
31999304114074.0,19974517525669.0,1710245033064.0,12763244121110.0,6856111690511.0,5319125995196.0,8077462187800.0,13513591494023.0,1683378272670.0,8452854897912.0,1742467306524.0,2018208781631.0,757108896483.0,985358410041.0,782276450772.0,VCG,2022,13396588182996.0,25143192423563.0,,0.41865248491775436,0.7857418503205659,0.3970507955113117,0.05651505339575803,2.3014751439565537,0.05445328749376223,1.5650031713043695,5.552083934980198,VN,yahoo
