total_assets,current_assets,cash,current_liabilities,equity,st_debt,lt_debt,total_debt_reported,revenue,ebit,ebitda,interest_expense,pretax_income,net_income,ticker,year,retained_earnings
26458471000.0,8203062000.0,1742762000.0,5299051000.0,7926007000.0,937851000.0,9459158000.0,12993387000.0,15322079000.0,621434000.0,1988252000.0,1688791000.0,-1067357000.0,-1198990000.0,DASA3,2024,-2878769000.0
26213200000.0,7031514000.0,1585194000.0,5641375000.0,7330427000.0,1518796000.0,9132641000.0,13294628000.0,14252235000.0,795180000.0,2091485000.0,1791134000.0,-995954000.0,-1166016000.0,DASA3,2023,-1679779000.0
26844191000.0,7722005000.0,1284992000.0,6165915000.0,7078622000.0,1163400000.0,10298699000.0,13903907000.0,13128893000.0,1098993000.0,2210516000.0,1677788000.0,-578795000.0,-386924000.0,DASA3,2022,-448290000.0
,,,,,,,,,,,,,,DASA3,2021,
16214965000.0,3061440000.0,184198000.0,5564801000.0,5461400000.0,1753728000.0,4119302000.0,6021507000.0,8010831000.0,1126256000.0,1729811000.0,712603000.0,413653000.0,393974000.0,COCE3,2025,
14406941000.0,3081678000.0,214124000.0,5673718000.0,5139622000.0,2822213000.0,2625279000.0,5524417000.0,7531475000.0,1045942000.0,1692150000.0,550364000.0,495578000.0,464914000.0,COCE3,2024,
13097413000.0,2852767000.0,96665000.0,5112763000.0,4191147000.0,2756001000.0,3099480000.0,5892555000.0,7951706000.0,967968000.0,1509648000.0,511504000.0,456464000.0,315476000.0,COCE3,2023,
12309404000.0,2849930000.0,182558000.0,4162838000.0,3956902000.0,1466544000.0,3192568000.0,4696711000.0,8022507000.0,1241297000.0,1649381000.0,436745000.0,804552000.0,640570000.0,COCE3,2022,
,,,,,,,,,,,,,,COCE3,2021,
4459480000.0,1785074000.0,372724000.0,582545000.0,3284363000.0,31632000.0,332621000.0,411674000.0,2334454000.0,211127000.0,413328000.0,38367000.0,172760000.0,188378000.0,FESA3,2025,
4387880000.0,1745724000.0,464086000.0,652462000.0,3339257000.0,41132000.0,159768000.0,263844000.0,2236704000.0,352250000.0,547149000.0,32415000.0,319835000.0,327505000.0,FESA3,2024,
4110697000.0,1584250000.0,341787000.0,499147000.0,3190099000.0,72221000.0,199164000.0,342471000.0,2435135000.0,450284000.0,601879000.0,30647000.0,419637000.0,382649000.0,FESA3,2023,
4067385000.0,1694947000.0,474102000.0,505951000.0,3039676000.0,69829000.0,268163000.0,388069000.0,3139016000.0,1280615000.0,1401890000.0,36253000.0,1244362000.0,1062276000.0,FESA3,2022,0.0
,,,,,,,,,,,,,,FESA3,2021,
9318633000.0,4559829000.0,774521000.0,3116161000.0,3707054000.0,139796000.0,820676000.0,2740715000.0,7982958000.0,1093082000.0,1813394000.0,366101000.0,726981000.0,587089000.0,CEAB3,2025,
10053899000.0,4993393000.0,1403225000.0,3850272000.0,3308484000.0,456541000.0,1041472000.0,3324889000.0,7636540000.0,871585000.0,1579275000.0,358666000.0,512919000.0,452477000.0,CEAB3,2024,
9725565000.0,4441842000.0,1155588000.0,3035263000.0,2991072000.0,511427000.0,1176427000.0,3632366000.0,6719317000.0,385542000.0,1132813000.0,433629000.0,-48087000.0,-6822000.0,CEAB3,2023,
9931795000.0,4753223000.0,1674091000.0,3517369000.0,2987708000.0,746015000.0,1404817000.0,4166533000.0,6183550000.0,385627000.0,1055642000.0,428903000.0,-43276000.0,831000.0,CEAB3,2022,0.0
,,,,,,,,,,,,,,CEAB3,2021,
105409478000.0,42328419000.0,13416988000.0,97419312000.0,-8732236000.0,68612415000.0,318794000.0,75806929000.0,225849347000.0,-16949881000.0,-7280860000.0,3546366000.0,-20496247000.0,-27048083000.0,RAIZ4,2026,-19850111000.0
140999678000.0,61120378000.0,21721393000.0,45937522000.0,17588530000.0,4772603000.0,53197768000.0,68416269000.0,255268454000.0,-61267000.0,9290941000.0,3084983000.0,-3146250000.0,-4256528000.0,RAIZ4,2025,0.0
128183310000.0,56481123000.0,14819906000.0,51460167000.0,21379405000.0,6204463000.0,29395358000.0,47164757000.0,220454239000.0,4723294000.0,13928529000.0,3111206000.0,1612088000.0,520715000.0,RAIZ4,2024,499635000.0
111551463000.0,47482431000.0,8733396000.0,44830685000.0,22251749000.0,4855395000.0,24599543000.0,40269447000.0,245831790000.0,7045508000.0,15698986000.0,3781928000.0,3263580000.0,2441126000.0,RAIZ4,2023,1820634000.0
,,,,,,,,,,,,,,RAIZ4,2022,
3638385000.0,1324903000.0,371931000.0,1054525000.0,2467887000.0,0.0,,75473000.0,1488531000.0,-297049000.0,-155022000.0,7375000.0,-304424000.0,-225450000.0,LWSA3,2025,
4010622000.0,1334539000.0,447378000.0,1129811000.0,2745843000.0,2000.0,,74427000.0,1370032000.0,71365000.0,201778000.0,6449000.0,64916000.0,42194000.0,LWSA3,2024,0.0
4604388000.0,1950393000.0,1188223000.0,1441553000.0,2882146000.0,60000.0,0.0,77429000.0,1292756000.0,-103710000.0,14437000.0,5943000.0,-109653000.0,-73735000.0,LWSA3,2023,-71851000.0
4727321000.0,2191142000.0,1448231000.0,1113337000.0,2975579000.0,380000.0,41000.0,77291000.0,1135391000.0,66701000.0,169651000.0,6630000.0,60071000.0,28273000.0,LWSA3,2022,0.0
,,,,,,321000.0,,,,,,,,LWSA3,2021,
1336745000.0,616898000.0,113860000.0,293890000.0,872233000.0,29767000.0,96183000.0,202017000.0,2225428000.0,365745000.0,427465000.0,27372000.0,338373000.0,242963000.0,TGMA3,2025,
1329394000.0,712728000.0,241335000.0,262914000.0,921409000.0,29089000.0,76907000.0,177073000.0,2090127000.0,399137000.0,454772000.0,21669000.0,377468000.0,269817000.0,TGMA3,2024,
1199711000.0,612732000.0,232539000.0,198094000.0,835170000.0,12759000.0,88840000.0,172269000.0,1583468000.0,257844000.0,312608000.0,22367000.0,235477000.0,181412000.0,TGMA3,2023,
1111080000.0,552717000.0,190299000.0,240365000.0,766189000.0,59172000.0,42568000.0,155303000.0,1370509000.0,224727000.0,277822000.0,16832000.0,207895000.0,159296000.0,TGMA3,2022,
,,,,,,,,,,,,,,TGMA3,2021,230950000.0
3858352000.0,767322000.0,464637000.0,546128000.0,1407988000.0,59011000.0,1567252000.0,1717548000.0,1218547000.0,410820000.0,617192000.0,286900000.0,123920000.0,71484000.0,DESK3,2025,
3510912000.0,651527000.0,290953000.0,425605000.0,1348244000.0,10321000.0,1337018000.0,1418352000.0,1128842000.0,395793000.0,576742000.0,234984000.0,160809000.0,89673000.0,DESK3,2024,
3247841000.0,611739000.0,329655000.0,482101000.0,1283594000.0,129765000.0,1038602000.0,1211894000.0,986391000.0,339517000.0,480522000.0,214252000.0,125265000.0,102336000.0,DESK3,2023,
2520418000.0,393219000.0,68629000.0,453927000.0,933576000.0,91451000.0,789798000.0,919159000.0,710765000.0,256709000.0,359661000.0,183021000.0,73688000.0,47979000.0,DESK3,2022,0.0
,,,,,,,,,,,,,,DESK3,2021,0.0
3635027000.0,1897234000.0,45601000.0,768448000.0,2271764000.0,278521000.0,283333000.0,599134000.0,1702382000.0,460350000.0,529761000.0,71878000.0,388472000.0,294955000.0,BLAU3,2025,
3411729000.0,1676152000.0,33317000.0,537942000.0,2163989000.0,66974000.0,450000000.0,558952000.0,1754376000.0,350203000.0,401964000.0,58314000.0,291889000.0,217206000.0,BLAU3,2024,
3053528000.0,1553869000.0,31495000.0,335926000.0,2001464000.0,70219000.0,500000000.0,608538000.0,1372633000.0,366343000.0,405232000.0,32110000.0,334233000.0,249809000.0,BLAU3,2023,
2499048000.0,1677861000.0,14114000.0,371113000.0,1822156000.0,79870000.0,200000000.0,311713000.0,1406909000.0,500991000.0,523276000.0,32431000.0,468560000.0,363368000.0,BLAU3,2022,
,,,,,,,,,,,,,,BLAU3,2021,
9391641000.0,5947055000.0,1853156000.0,2478815000.0,2503342000.0,437672000.0,3881960000.0,4319632000.0,9692948000.0,-99901000.0,281593000.0,353440000.0,-453341000.0,-656815000.0,TUPY3,2025,
11510863000.0,7460379000.0,2376203000.0,3390939000.0,3491580000.0,799061000.0,4132189000.0,4931250000.0,10665110000.0,727894000.0,1114992000.0,468766000.0,259128000.0,79514000.0,TUPY3,2024,
10284745000.0,6186653000.0,1593098000.0,3246790000.0,3324253000.0,847074000.0,3127748000.0,3974822000.0,11368190000.0,835864000.0,1202404000.0,297724000.0,538140000.0,508140000.0,TUPY3,2023,0.0
10243258000.0,6426680000.0,1509829000.0,3390345000.0,3039843000.0,465751000.0,3235576000.0,3701327000.0,10178416000.0,830613000.0,1179164000.0,187535000.0,643078000.0,508272000.0,TUPY3,2022,
,,,,,,,,,,,,,,TUPY3,2021,
6689685000.0,848786000.0,19468000.0,820619000.0,3606441000.0,478364000.0,1760393000.0,2373657000.0,248759000.0,679733000.0,686302000.0,254039000.0,425694000.0,354605000.0,LOGG3,2025,
6774201000.0,1218659000.0,226237000.0,837665000.0,3586009000.0,243042000.0,1823160000.0,2253242000.0,219742000.0,562575000.0,568246000.0,165737000.0,396838000.0,343389000.0,LOGG3,2024,
6254445000.0,933017000.0,396515000.0,528276000.0,3729945000.0,240843000.0,1656894000.0,2016456000.0,220156000.0,360471000.0,364443000.0,175974000.0,184497000.0,192176000.0,LOGG3,2023,
6150606000.0,648297000.0,297733000.0,479729000.0,3584653000.0,181379000.0,1592705000.0,1875799000.0,217230000.0,544853000.0,546500000.0,147377000.0,397476000.0,386072000.0,LOGG3,2022,
,,,,,,,,,,,,,,LOGG3,2021,
974206000.0,681166000.0,35255000.0,250716000.0,562494000.0,,,170923000.0,1046512000.0,197758000.0,237365000.0,17980000.0,179778000.0,142318000.0,TFCO4,2025,
825166000.0,568521000.0,23410000.0,212423000.0,472809000.0,,,151284000.0,831759000.0,159697000.0,193873000.0,12257000.0,147440000.0,117753000.0,TFCO4,2024,
682102000.0,502705000.0,54477000.0,177724000.0,413633000.0,,,101927000.0,683690000.0,146503000.0,174119000.0,9573000.0,136930000.0,114410000.0,TFCO4,2023,
579859000.0,427793000.0,60489000.0,166436000.0,328328000.0,,,94758000.0,567426000.0,128358000.0,147645000.0,7937000.0,120421000.0,96460000.0,TFCO4,2022,
,,,,,,,,,,,,,,TFCO4,2021,
9919168000.0,2768747000.0,982314000.0,1969181000.0,2945027000.0,962342000.0,3183057000.0,5726171000.0,5521740000.0,875474000.0,1691093000.0,735868000.0,139606000.0,181491000.0,YDUQ3,2025,
9938424000.0,2516953000.0,677472000.0,1436490000.0,3124958000.0,439041000.0,3512048000.0,5605972000.0,5351785000.0,986000000.0,1810641000.0,683745000.0,302255000.0,341378000.0,YDUQ3,2024,
9287596000.0,2109291000.0,501971000.0,1430185000.0,3042336000.0,565950000.0,2908396000.0,5143079000.0,5147562000.0,843644000.0,1628912000.0,733375000.0,110269000.0,152344000.0,YDUQ3,2023,
9049207000.0,2100461000.0,401050000.0,1107611000.0,2946247000.0,279726000.0,3249702000.0,5040497000.0,4564940000.0,648970000.0,1357512000.0,736183000.0,-87213000.0,-58244000.0,YDUQ3,2022,
,,,,,,,,,,,,,,YDUQ3,2021,
9522546000.0,5070858000.0,679969000.0,3739772000.0,3059794000.0,431728000.0,926217000.0,2937837000.0,7736413000.0,668474000.0,1132120000.0,377293000.0,291181000.0,328062000.0,SBFG3,2025,
8945967000.0,4874554000.0,996713000.0,3222231000.0,3012211000.0,458595000.0,833773000.0,2917310000.0,7151714000.0,876834000.0,1304834000.0,328765000.0,548069000.0,536256000.0,SBFG3,2024,
8614447000.0,4688724000.0,875914000.0,2841671000.0,2540943000.0,624004000.0,973496000.0,3191384000.0,6988671000.0,608592000.0,1023874000.0,418763000.0,189829000.0,169145000.0,SBFG3,2023,
8470247000.0,4526488000.0,418311000.0,2948338000.0,2408597000.0,277918000.0,855644000.0,2769804000.0,6260707000.0,522174000.0,875954000.0,303961000.0,218213000.0,205017000.0,SBFG3,2022,1257000.0
,,,,,,,,,,,,,,SBFG3,2021,0.0
4984659000.0,1978943000.0,529114000.0,852402000.0,2767612000.0,248711000.0,853949000.0,1489748000.0,3104252000.0,595441000.0,730212000.0,146984000.0,448457000.0,319114000.0,EUCA3,2025,
4569192000.0,1654280000.0,246225000.0,964722000.0,2570790000.0,329585000.0,476123000.0,1202178000.0,2857809000.0,337958000.0,455268000.0,110850000.0,227108000.0,198025000.0,EUCA3,2024,
4109828000.0,1473075000.0,33237000.0,830327000.0,2407330000.0,307215000.0,396742000.0,1021880000.0,2677586000.0,438311000.0,562934000.0,112869000.0,325442000.0,422208000.0,EUCA3,2023,
3683261000.0,1358091000.0,22762000.0,895467000.0,2012889000.0,263541000.0,361609000.0,846744000.0,2510647000.0,409490000.0,510009000.0,87208000.0,322282000.0,257503000.0,EUCA3,2022,
,,,,,,,,,,,,,,EUCA3,2021,
6093744000.0,1130851000.0,69510000.0,506586000.0,2925765000.0,132419000.0,2218275000.0,2715454000.0,2259078000.0,660236000.0,884836000.0,398394000.0,261842000.0,369891000.0,VTRU3,2025,
5825334000.0,812562000.0,21553000.0,355339000.0,2558217000.0,14024000.0,2336558000.0,2677038000.0,2141809000.0,450572000.0,666775000.0,446496000.0,4076000.0,288752000.0,VTRU3,2024,
5861224000.0,570640000.0,12971000.0,1865790000.0,2250233000.0,1505191000.0,676628000.0,2509653000.0,1962525000.0,473649000.0,686285000.0,363781000.0,109868000.0,122671000.0,VTRU3,2023,
3477655000.0,1298989000.0,696563000.0,500824000.0,1014122000.0,148288000.0,1790709000.0,2088447000.0,2133917000.0,406676000.0,730698000.0,264576000.0,142100000.0,105489000.0,OPCT3,2025,1020000.0
3031483000.0,1021612000.0,515103000.0,554063000.0,994268000.0,271210000.0,1397559000.0,1708698000.0,1721058000.0,199751000.0,459137000.0,188225000.0,11526000.0,-15598000.0,OPCT3,2024,-85094000.0
2383270000.0,695407000.0,214287000.0,564991000.0,788369000.0,250882000.0,888265000.0,1200397000.0,1648883000.0,313444000.0,561250000.0,189050000.0,124394000.0,73315000.0,OPCT3,2023,-69496000.0
2274211000.0,524503000.0,84251000.0,647565000.0,763659000.0,330392000.0,708871000.0,1205493000.0,1200957000.0,58968000.0,282613000.0,176852000.0,-117884000.0,-92975000.0,OPCT3,2022,-142811000.0
,,,,,,,,,,,,,,OPCT3,2021,
18738010000.0,10189331000.0,3821860000.0,4727677000.0,3232963000.0,1530379000.0,8076979000.0,10148814000.0,13143266000.0,1110413000.0,1580477000.0,1111353000.0,-940000.0,-250743000.0,RAPT3,2025,
15437636000.0,8911878000.0,2252138000.0,4659918000.0,3229923000.0,1524655000.0,5208157000.0,7000610000.0,11915741000.0,1675167000.0,2017687000.0,663818000.0,1011349000.0,408501000.0,RAPT3,2024,
12820143000.0,7387648000.0,2864807000.0,4070902000.0,2777775000.0,1217464000.0,4121368000.0,5617962000.0,10887843000.0,1630918000.0,1916570000.0,689678000.0,941240000.0,381687000.0,RAPT3,2023,
12882347000.0,7829913000.0,2504862000.0,3900956000.0,2744765000.0,947454000.0,4470224000.0,5683381000.0,11152417000.0,1530036000.0,1782744000.0,648081000.0,881955000.0,471720000.0,RAPT3,2022,
,,,,,,,,,,,,,,RAPT3,2021,
1865280000.0,1275580000.0,241156000.0,686239000.0,954572000.0,429000.0,18857000.0,24771000.0,1696407000.0,199722000.0,269125000.0,1268000.0,198454000.0,156660000.0,BMOB3,2025,
1627212000.0,1068748000.0,378610000.0,405790000.0,1166497000.0,0.0,0.0,7226000.0,1498065000.0,165194000.0,231819000.0,904000.0,164290000.0,119467000.0,BMOB3,2024,
1443377000.0,928963000.0,262973000.0,314623000.0,1083608000.0,,,4271000.0,1307844000.0,136814000.0,195466000.0,4911000.0,131903000.0,86600000.0,BMOB3,2023,
1349318000.0,879896000.0,359295000.0,259101000.0,1058526000.0,,,4935000.0,1475824000.0,147632000.0,211172000.0,11402000.0,136230000.0,85566000.0,BMOB3,2022,0.0
,,,,,,,,,,,,,,BMOB3,2021,
2495168000.0,524328000.0,212960000.0,478052000.0,1117763000.0,143113000.0,395828000.0,743282000.0,1185580000.0,371740000.0,641296000.0,82155000.0,289585000.0,209022000.0,FIQE3,2025,
2282619000.0,667899000.0,447756000.0,453669000.0,1197858000.0,109000000.0,440337000.0,651376000.0,1025379000.0,295243000.0,535340000.0,79696000.0,215547000.0,174566000.0,FIQE3,2024,
2016925000.0,552708000.0,272267000.0,399274000.0,1097381000.0,108430000.0,215303000.0,464613000.0,883156000.0,271223000.0,489862000.0,79663000.0,191560000.0,145109000.0,FIQE3,2023,
1919412000.0,705427000.0,368092000.0,381770000.0,997274000.0,85391000.0,284773000.0,391125000.0,678448000.0,246444000.0,409521000.0,74707000.0,171737000.0,130208000.0,FIQE3,2022,
,,,,,,,,,,,,,,FIQE3,2021,
1356384000.0,729116000.0,424671000.0,109122000.0,914717000.0,,,,510334000.0,318442000.0,318442000.0,5625000.0,312817000.0,185575000.0,CEBR3,2025,
1484640000.0,839759000.0,708612000.0,115321000.0,1065393000.0,,,,350369000.0,294774000.0,294774000.0,3762000.0,291012000.0,174228000.0,CEBR3,2024,
1415858000.0,785777000.0,682918000.0,112807000.0,1008340000.0,,,,352571000.0,311804000.0,311804000.0,731000.0,311073000.0,183510000.0,CEBR3,2023,
1436827000.0,817870000.0,739509000.0,177013000.0,977096000.0,,,,322217000.0,365289000.0,369440000.0,421000.0,364868000.0,196342000.0,CEBR3,2022,
,,,,,0.0,0.0,0.0,,,,,,,CEBR3,2021,
3949686000.0,1396763000.0,839834000.0,503645000.0,1451934000.0,233566000.0,1676145000.0,1961917000.0,1686311000.0,562393000.0,767146000.0,245446000.0,316947000.0,242050000.0,RANI3,2025,
3620637000.0,1230009000.0,604232000.0,493233000.0,1366538000.0,185281000.0,1500833000.0,1705563000.0,1555346000.0,401357000.0,596591000.0,182365000.0,218992000.0,304519000.0,RANI3,2024,
3467066000.0,1134869000.0,484152000.0,302837000.0,1279704000.0,55831000.0,1570322000.0,1650379000.0,1594245000.0,724098000.0,836704000.0,218259000.0,505839000.0,383434000.0,RANI3,2023,
3515338000.0,1505181000.0,735194000.0,577460000.0,1125085000.0,273595000.0,1518580000.0,1812862000.0,1686666000.0,647760000.0,750788000.0,129400000.0,518360000.0,378210000.0,RANI3,2022,
,,,,,,,,,,,,,,RANI3,2021,
4312889000.0,1494093000.0,599130000.0,491106000.0,1464488000.0,112332000.0,1290122000.0,2179252000.0,2175285000.0,438516000.0,549621000.0,271431000.0,167085000.0,110511000.0,MATD3,2025,
4340852000.0,1477702000.0,622581000.0,467424000.0,1448435000.0,75897000.0,1347024000.0,2164755000.0,2226001000.0,-264673000.0,-155632000.0,233937000.0,-498610000.0,-338440000.0,MATD3,2024,
5171451000.0,1258173000.0,227302000.0,485575000.0,1655141000.0,52205000.0,1202660000.0,2098367000.0,2187665000.0,452632000.0,554634000.0,243839000.0,208793000.0,119654000.0,MATD3,2023,
4933164000.0,1160148000.0,246414000.0,443433000.0,1617491000.0,52973000.0,1150207000.0,1980457000.0,1763132000.0,410472000.0,500544000.0,224638000.0,185834000.0,103505000.0,MATD3,2022,0.0
,,,,,,,,,,,,,,MATD3,2021,239725000.0
3830510000.0,2297587000.0,43745000.0,1320670000.0,1281851000.0,191815000.0,520159000.0,1506265000.0,5512118000.0,279478000.0,512018000.0,133938000.0,145540000.0,124605000.0,PNVL3,2025,0.0
3377453000.0,2012581000.0,79995000.0,1184660000.0,1234714000.0,162925000.0,391732000.0,1235805000.0,4942462000.0,217444000.0,427647000.0,104880000.0,112564000.0,105509000.0,PNVL3,2024,795000.0
3077470000.0,1840064000.0,27953000.0,1134412000.0,1173416000.0,102535000.0,280000000.0,1022687000.0,4461017000.0,194157000.0,394311000.0,102573000.0,91584000.0,92905000.0,PNVL3,2023,0.0
2733126000.0,1558547000.0,25715000.0,1008234000.0,1108162000.0,118395000.0,116429000.0,871540000.0,3990475000.0,148455000.0,333023000.0,70025000.0,78430000.0,86345000.0,PNVL3,2022,
,,,,,,,,,,,,,,PNVL3,2021,
10774545000.0,5513437000.0,1997608000.0,2834451000.0,3015317000.0,1074636000.0,3913747000.0,5270946000.0,11115003000.0,707533000.0,993456000.0,669825000.0,37708000.0,148369000.0,CAML3,2026,
11106595000.0,6210390000.0,2530204000.0,3781989000.0,3457322000.0,2110647000.0,3127027000.0,5512744000.0,12262939000.0,814372000.0,1080648000.0,637740000.0,176632000.0,216950000.0,CAML3,2025,
10621358000.0,6350714000.0,2800256000.0,2945363000.0,3087100000.0,1669005000.0,3817029000.0,5754294000.0,11249647000.0,807076000.0,1069023000.0,578708000.0,228368000.0,360337000.0,CAML3,2024,
9213881000.0,5087060000.0,1225614000.0,2558795000.0,2999193000.0,1147143000.0,2835058000.0,4176642000.0,10205488000.0,794748000.0,1028780000.0,399523000.0,395225000.0,353421000.0,CAML3,2023,266200000.0
,,,,,,,,,,,,,,CAML3,2022,1470839000.0
3299058000.0,915478000.0,261932000.0,725246000.0,1342852000.0,251665000.0,464770000.0,1463739000.0,2216531000.0,422316000.0,646956000.0,191576000.0,230740000.0,214436000.0,SEER3,2025,
3456087000.0,986134000.0,370728000.0,730864000.0,1208464000.0,292483000.0,671850000.0,1748840000.0,1981354000.0,184592000.0,407026000.0,170961000.0,13631000.0,-1162000.0,SEER3,2024,
3488933000.0,874528000.0,215267000.0,656430000.0,1209487000.0,241164000.0,613392000.0,1700357000.0,1830934000.0,140617000.0,366480000.0,164277000.0,-23660000.0,-28044000.0,SEER3,2023,
3392077000.0,752637000.0,180764000.0,552227000.0,1237531000.0,191548000.0,574391000.0,1471669000.0,1676343000.0,-54310000.0,160008000.0,160601000.0,-214911000.0,-222148000.0,SEER3,2022,0.0
,,,,,,,,,,,,,,SEER3,2021,
4730611000.0,1075996000.0,808247000.0,705437000.0,1590655000.0,129437000.0,1235078000.0,2515120000.0,2836184000.0,683810000.0,950363000.0,396791000.0,287019000.0,296866000.0,CSED3,2025,0.0
4569487000.0,847519000.0,555331000.0,912162000.0,1470789000.0,172311000.0,851097000.0,2250026000.0,2568352000.0,509576000.0,763699000.0,362856000.0,146720000.0,144306000.0,CSED3,2024,
4515809000.0,861873000.0,522915000.0,796404000.0,1386483000.0,198080000.0,645867000.0,2169830000.0,2297787000.0,489027000.0,753427000.0,384671000.0,104356000.0,100455000.0,CSED3,2023,
4707622000.0,1121194000.0,852743000.0,656683000.0,1405394000.0,235913000.0,831242000.0,2373821000.0,2028320000.0,399607000.0,638379000.0,391567000.0,8040000.0,6606000.0,CSED3,2022,
,,,,,,,,,,,,,,CSED3,2021,
12133203000.0,4381513000.0,241424000.0,3301394000.0,1324556000.0,1297010000.0,5728351000.0,7854063000.0,9640608000.0,1155618000.0,1972988000.0,1158359000.0,-2741000.0,81704000.0,JSLG3,2025,
12480182000.0,4618574000.0,442823000.0,3008405000.0,1770360000.0,1512051000.0,5821267000.0,8000390000.0,9056258000.0,1371548000.0,1980583000.0,1103189000.0,268359000.0,207312000.0,JSLG3,2024,
11888867000.0,3978862000.0,610869000.0,2367201000.0,1663443000.0,953304000.0,5867108000.0,7449222000.0,7574644000.0,1202936000.0,1649522000.0,825186000.0,377750000.0,351783000.0,JSLG3,2023,
8242132000.0,2406151000.0,475625000.0,1758397000.0,1412613000.0,323000000.0,3917698000.0,4738734000.0,6022405000.0,779480000.0,1080977000.0,613083000.0,166397000.0,194182000.0,JSLG3,2022,
,,,,,,,,,,,,,,JSLG3,2021,
5253490000.0,3653890000.0,656538000.0,1900228000.0,2968098000.0,381781000.0,147138000.0,573149000.0,3923762000.0,199065000.0,254248000.0,56348000.0,142717000.0,121899000.0,MLAS3,2025,
5308700000.0,3651399000.0,744553000.0,1582283000.0,2891745000.0,260238000.0,421983000.0,711507000.0,3388498000.0,-200914000.0,-139034000.0,53173000.0,-254087000.0,-321233000.0,MLAS3,2024,0.0
5458038000.0,4012088000.0,1045987000.0,1217725000.0,3217030000.0,400375000.0,462587000.0,913574000.0,3499079000.0,-792377000.0,-724510000.0,76250000.0,-868627000.0,-836178000.0,MLAS3,2023,-836178000.0
6877963000.0,5524085000.0,663125000.0,2203989000.0,4053574000.0,1058301000.0,151700000.0,1249781000.0,4383845000.0,193277000.0,252486000.0,52497000.0,140780000.0,89967000.0,MLAS3,2022,0.0
,,,,,,,,,,,,,,MLAS3,2021,0.0
14392484000.0,6217917000.0,1599733000.0,3498964000.0,4321723000.0,356196000.0,5275350000.0,5631546000.0,15366537000.0,938851000.0,1490390000.0,575213000.0,363638000.0,98383000.0,MYPK3,2025,
15961371000.0,7390947000.0,2463475000.0,4306159000.0,4557905000.0,614709000.0,5774050000.0,6388759000.0,15331813000.0,1140810000.0,1643845000.0,555347000.0,585463000.0,264719000.0,MYPK3,2024,
14534116000.0,7514152000.0,2962366000.0,4617386000.0,3693626000.0,1631599000.0,5133934000.0,6765533000.0,14955220000.0,877567000.0,1347854000.0,612867000.0,264700000.0,30733000.0,MYPK3,2023,
15195455000.0,7886325000.0,2287054000.0,4768463000.0,3919807000.0,1043611000.0,5433377000.0,6476988000.0,16947869000.0,1156405000.0,1647636000.0,528385000.0,628020000.0,278933000.0,MYPK3,2022,
,,,,,,,,,,,,,,MYPK3,2021,
1565822000.0,1023334000.0,250821000.0,288001000.0,796836000.0,52144000.0,437439000.0,503588000.0,1224992000.0,252221000.0,290527000.0,32956000.0,219265000.0,222311000.0,OFSA3,2025,
1384706000.0,891593000.0,233957000.0,291255000.0,756398000.0,56890000.0,302464000.0,375132000.0,1024792000.0,208591000.0,246274000.0,31488000.0,177103000.0,134330000.0,OFSA3,2024,
1279009000.0,828889000.0,304029000.0,232656000.0,689374000.0,98852000.0,333122000.0,437495000.0,943281000.0,91841000.0,128030000.0,37589000.0,54252000.0,-49975000.0,OFSA3,2023,
1346505000.0,842904000.0,165036000.0,259425000.0,735950000.0,88229000.0,324140000.0,412369000.0,1041107000.0,184514000.0,216508000.0,37451000.0,147063000.0,130663000.0,OFSA3,2022,
,,,,,,,,,,,,,,OFSA3,2021,
3147366000.0,1600153000.0,699196000.0,660397000.0,1706866000.0,,,784594000.0,2062563000.0,314747000.0,433288000.0,80469000.0,234278000.0,261266000.0,VLID3,2025,0.0
2943849000.0,1552569000.0,569472000.0,539370000.0,1794711000.0,,,599216000.0,2171344000.0,513079000.0,616413000.0,77184000.0,435895000.0,380914000.0,VLID3,2024,0.0
2545626000.0,1267435000.0,422029000.0,551170000.0,1298463000.0,,,709954000.0,2255510000.0,376266000.0,497205000.0,103103000.0,273163000.0,213286000.0,VLID3,2023,0.0
2663351000.0,1311719000.0,365161000.0,702216000.0,1235367000.0,,,867155000.0,1879437000.0,273862000.0,418135000.0,157788000.0,116074000.0,24479000.0,VLID3,2022,0.0
,,,,,,,,,,,,,,VLID3,2021,
18426000000.0,5860000000.0,1990000000.0,7084000000.0,2106000000.0,1700000000.0,2402000000.0,8472000000.0,19113000000.0,-173000000.0,980000000.0,1260000000.0,-1433000000.0,-824000000.0,PCAR3,2025,-533000000.0
19703000000.0,6116000000.0,2631000000.0,6356000000.0,2926000000.0,849000000.0,3196000000.0,8373000000.0,18790000000.0,-533000000.0,634000000.0,1144000000.0,-1677000000.0,-2407000000.0,PCAR3,2024,
22050000000.0,7523000000.0,2971000000.0,6225000000.0,4717000000.0,972000000.0,4302000000.0,9574000000.0,19250000000.0,1048000000.0,2184000000.0,1380000000.0,-332000000.0,-2271000000.0,PCAR3,2023,-2443000000.0
43839000000.0,28559000000.0,3751000000.0,17747000000.0,11493000000.0,1001000000.0,4862000000.0,9900000000.0,17321000000.0,-6000000.0,1896000000.0,1309000000.0,-1315000000.0,-172000000.0,PCAR3,2022,-172000000.0
,,,,,,,,,,,,,,PCAR3,2021,0.0
